launch_id,mission_name,launch_date,status,vehicle,mission_type,launch_pad,launch_site
3a22283a-4521-429c-bf45-0d53aa0fcff3,Falcon 9 Block 5 | Starlink Group 6-79,2025-11-22 07:53:50+00:00,Launch Successful,Falcon 9 Block 5,Starlink,Space Launch Complex 40,"Cape Canaveral SFS, FL, USA"
f0554c45-3e52-43bb-95e5-73aa8fab53dd,Falcon 9 Block 5 | Starlink Group 6-78,2025-11-21 03:39:30+00:00,Launch Successful,Falcon 9 Block 5,Starlink,Launch Complex 39A,"Kennedy Space Center, FL, USA"
d124e85e-ee0f-4ab2-9be6-fd31516ddee9,Falcon 9 Block 5 | Starlink Group 6-94,2025-11-19 00:12:20+00:00,Launch Successful,Falcon 9 Block 5,Starlink,Space Launch Complex 40,"Cape Canaveral SFS, FL, USA"
a5e8c7ff-f30d-488d-8ef3-b445cbd75fd3,Falcon 9 Block 5 | Sentinel-6B,2025-11-17 05:21:42+00:00,Launch Successful,Falcon 9 Block 5,Commercial / Other,Space Launch Complex 4E,"Vandenberg SFB, CA, USA"
098173dc-9630-4954-ac95-bd0ec221074e,Falcon 9 Block 5 | Starlink Group 6-85,2025-11-15 06:44:20+00:00,Launch Successful,Falcon 9 Block 5,Starlink,Space Launch Complex 40,"Cape Canaveral SFS, FL, USA"
fdb8c931-b1ec-441e-b0ce-75f7a8799189,Falcon 9 Block 5 | Starlink Group 6-89,2025-11-15 03:08:10+00:00,Launch Successful,Falcon 9 Block 5,Starlink,Launch Complex 39A,"Kennedy Space Center, FL, USA"
a63253be-6084-4151-81db-57fe4d13b164,Falcon 9 Block 5 | Starlink Group 6-87,2025-11-11 03:21:30+00:00,Launch Successful,Falcon 9 Block 5,Starlink,Space Launch Complex 40,"Cape Canaveral SFS, FL, USA"
29e88f09-8897-4014-afa0-087ca70de9bd,Falcon 9 Block 5 | Starlink Group 10-51,2025-11-09 08:10:10+00:00,Launch Successful,Falcon 9 Block 5,Starlink,Launch Complex 39A,"Kennedy Space Center, FL, USA"
6602c88f-cbff-4495-b417-a184ddb0a426,Falcon 9 Block 5 | Starlink Group 11-14,2025-11-06 21:13:50+00:00,Launch Successful,Falcon 9 Block 5,Starlink,Space Launch Complex 4E,"Vandenberg SFB, CA, USA"
9dd2d2b7-302b-4e9e-804c-aa176f606b6f,Falcon 9 Block 5 | Starlink Group 6-81,2025-11-06 01:31:10+00:00,Launch Successful,Falcon 9 Block 5,Starlink,Space Launch Complex 40,"Cape Canaveral SFS, FL, USA"
41d2ac1b-a506-47ae-8e44-8b65f5d6f239,Falcon 9 Block 5 | Bandwagon 4 (Dedicated Mid-Inclination Rideshare),2025-11-02 05:09:59+00:00,Launch Successful,Falcon 9 Block 5,Rideshare,Space Launch Complex 40,"Cape Canaveral SFS, FL, USA"
e92f090c-cb6a-4e1a-8e07-5a97dbf1c450,Falcon 9 Block 5 | Starlink Group 11-23,2025-10-31 20:41:10+00:00,Launch Successful,Falcon 9 Block 5,Starlink,Space Launch Complex 4E,"Vandenberg SFB, CA, USA"
94ec1605-bd9c-47fa-9f36-69148ee4e370,Falcon 9 Block 5 | Starlink Group 10-37,2025-10-29 16:35:20+00:00,Launch Successful,Falcon 9 Block 5,Starlink,Space Launch Complex 40,"Cape Canaveral SFS, FL, USA"
22eb6520-2a51-4f60-b1b8-41a6bf711768,Falcon 9 Block 5 | Starlink Group 11-21,2025-10-28 00:43:49+00:00,Launch Successful,Falcon 9 Block 5,Starlink,Space Launch Complex 4E,"Vandenberg SFB, CA, USA"
5707ddea-8f06-4a3b-83d1-cfd8a3017637,Falcon 9 Block 5 | Starlink Group 10-21,2025-10-26 15:00:40+00:00,Launch Successful,Falcon 9 Block 5,Starlink,Space Launch Complex 40,"Cape Canaveral SFS, FL, USA"
b99e48e1-e424-4b4f-8523-a19259d6a6c6,Falcon 9 Block 5 | Starlink Group 11-12,2025-10-25 14:20:50+00:00,Launch Successful,Falcon 9 Block 5,Starlink,Space Launch Complex 4E,"Vandenberg SFB, CA, USA"
6ecd1d24-db6d-4144-8e1b-f6ba5ceae8be,Falcon 9 Block 5 | SpainSat NG II,2025-10-24 01:30:00+00:00,Launch Successful,Falcon 9 Block 5,Commercial / Other,Space Launch Complex 40,"Cape Canaveral SFS, FL, USA"
67c287d7-199e-4811-a43a-b540b3c4d186,Falcon 9 Block 5 | Starlink Group 11-5,2025-10-22 14:16:20+00:00,Launch Successful,Falcon 9 Block 5,Starlink,Space Launch Complex 4E,"Vandenberg SFB, CA, USA"
0d2920f2-87d9-4c5a-aebe-614d8baae2a2,Falcon 9 Block 5 | Starlink Group 11-19,2025-10-19 19:24:00+00:00,Launch Successful,Falcon 9 Block 5,Starlink,Space Launch Complex 4E,"Vandenberg SFB, CA, USA"
ed145de1-b768-43b5-8563-18ebc93b69b5,Falcon 9 Block 5 | Starlink Group 10-17,2025-10-19 17:39:40+00:00,Launch Successful,Falcon 9 Block 5,Starlink,Space Launch Complex 40,"Cape Canaveral SFS, FL, USA"
02348ca1-d937-441b-86fe-5002275907db,Falcon 9 Block 5 | Starlink Group 10-52,2025-10-16 09:27:10+00:00,Launch Successful,Falcon 9 Block 5,Starlink,Space Launch Complex 40,"Cape Canaveral SFS, FL, USA"
4b42add0-3da7-4ae7-b830-f8a1aa8dda85,Falcon 9 Block 5 | SDA Tranche 1 Transport Layer C,2025-10-15 23:06:06+00:00,Launch Successful,Falcon 9 Block 5,Commercial / Other,Space Launch Complex 4E,"Vandenberg SFB, CA, USA"
88d03398-af55-4bca-967e-bfe868a3cbf5,Falcon 9 Block 5 | Amazon Leo (KF-03),2025-10-14 01:58:00+00:00,Launch Successful,Falcon 9 Block 5,Commercial / Other,Space Launch Complex 40,"Cape Canaveral SFS, FL, USA"
6f3212c1-3f70-42d9-9280-1d9c2832e264,Falcon 9 Block 5 | Starlink Group 11-17,2025-10-08 03:54:00+00:00,Launch Successful,Falcon 9 Block 5,Starlink,Space Launch Complex 4E,"Vandenberg SFB, CA, USA"
a99bb1eb-514b-4a93-ac49-5e14f273f250,Falcon 9 Block 5 | Starlink Group 10-59,2025-10-07 06:46:10+00:00,Launch Successful,Falcon 9 Block 5,Starlink,Space Launch Complex 40,"Cape Canaveral SFS, FL, USA"
969a026c-709c-46da-ab80-bacd0126b209,Falcon 9 Block 5 | Starlink Group 11-39,2025-10-03 14:06:50+00:00,Launch Successful,Falcon 9 Block 5,Starlink,Space Launch Complex 4E,"Vandenberg SFB, CA, USA"
ee1f78af-5240-4909-a6f1-54f03de8dd93,Falcon 9 Block 5 | Starlink Group 11-20,2025-09-29 02:04:50+00:00,Launch Successful,Falcon 9 Block 5,Starlink,Space Launch Complex 4E,"Vandenberg SFB, CA, USA"
018c85ab-533f-4a9c-8b25-a03ca8e824d1,Falcon 9 Block 5 | Starlink Group 17-11,2025-09-26 04:26:29+00:00,Launch Successful,Falcon 9 Block 5,Starlink,Space Launch Complex 4E,"Vandenberg SFB, CA, USA"
c717d2b5-e39c-45a3-9f89-ce73526852eb,Falcon 9 Block 5 | Starlink Group 10-15,2025-09-25 08:39:00+00:00,Launch Successful,Falcon 9 Block 5,Starlink,Space Launch Complex 40,"Cape Canaveral SFS, FL, USA"
689d7129-10fa-4df9-b81e-2b8fb926bbaf,Falcon 9 Block 5 | IMAP & others,2025-09-24 11:30:50+00:00,Launch Successful,Falcon 9 Block 5,Commercial / Other,Launch Complex 39A,"Kennedy Space Center, FL, USA"
86d62815-9266-481b-951e-e53670d27341,Falcon 9 Block 5 | NROL-48,2025-09-22 17:38:00+00:00,Launch Successful,Falcon 9 Block 5,Government / National Security,Space Launch Complex 4E,"Vandenberg SFB, CA, USA"
161ca0fe-fef2-40a3-88f8-de777c7fc895,Falcon 9 Block 5 | Starlink Group 10-27,2025-09-21 10:53:00+00:00,Launch Successful,Falcon 9 Block 5,Starlink,Space Launch Complex 40,"Cape Canaveral SFS, FL, USA"
64b19cd9-9b2a-4724-890b-6a7001eb3644,Falcon 9 Block 5 | Starlink Group 17-12,2025-09-19 16:31:39+00:00,Launch Successful,Falcon 9 Block 5,Starlink,Space Launch Complex 4E,"Vandenberg SFB, CA, USA"
09678f8e-d3e5-4e26-87c1-d9b9141c1f61,Falcon 9 Block 5 | Starlink Group 10-61,2025-09-18 09:30:00+00:00,Launch Successful,Falcon 9 Block 5,Starlink,Space Launch Complex 40,"Cape Canaveral SFS, FL, USA"
3bfed6d5-d65e-4133-b51a-b664bbd9d006,Falcon 9 Block 5 | Cygnus CRS-2 NG-23 (S.S. William “Willie” C. McCool),2025-09-14 22:11:48+00:00,Launch Successful,Falcon 9 Block 5,Crew / Human Spaceflight,Space Launch Complex 40,"Cape Canaveral SFS, FL, USA"
08fbd641-9f53-4fc8-88be-41fe7c115123,Falcon 9 Block 5 | Starlink Group 17-10,2025-09-13 17:55:49+00:00,Launch Successful,Falcon 9 Block 5,Starlink,Space Launch Complex 4E,"Vandenberg SFB, CA, USA"
84a2a107-1e44-4994-ad9f-430ee81a741a,Falcon 9 Block 5 | Nusantara Lima,2025-09-12 01:56:00+00:00,Launch Successful,Falcon 9 Block 5,Commercial / Other,Space Launch Complex 40,"Cape Canaveral SFS, FL, USA"
4ed83998-e8bc-4e53-9e07-1ae931ae712f,Falcon 9 Block 5 | SDA Tranche 1 Transport Layer B,2025-09-10 14:12:11+00:00,Launch Successful,Falcon 9 Block 5,Commercial / Other,Space Launch Complex 4E,"Vandenberg SFB, CA, USA"
a0310ea9-b526-4c9b-b767-90872c1cdafd,Falcon 9 Block 5 | Starlink Group 17-9,2025-09-06 18:06:39+00:00,Launch Successful,Falcon 9 Block 5,Starlink,Space Launch Complex 4E,"Vandenberg SFB, CA, USA"
03ecf869-f49d-4a0a-aa25-fb4377128e52,Falcon 9 Block 5 | Starlink Group 10-57,2025-09-05 12:32:30+00:00,Launch Successful,Falcon 9 Block 5,Starlink,Launch Complex 39A,"Kennedy Space Center, FL, USA"
2a799baa-899d-4a71-8701-d15df5d3d2c4,Falcon 9 Block 5 | Starlink Group 10-22,2025-09-03 11:56:10+00:00,Launch Successful,Falcon 9 Block 5,Starlink,Space Launch Complex 40,"Cape Canaveral SFS, FL, USA"
3628175d-948d-4eaa-80d2-10532869d5d0,Falcon 9 Block 5 | Starlink Group 17-8,2025-09-03 03:51:26+00:00,Launch Successful,Falcon 9 Block 5,Starlink,Space Launch Complex 4E,"Vandenberg SFB, CA, USA"
e0427db4-5314-4766-9471-0c70859beb7a,Falcon 9 Block 5 | Starlink Group 10-14,2025-08-31 11:49:00+00:00,Launch Successful,Falcon 9 Block 5,Starlink,Space Launch Complex 40,"Cape Canaveral SFS, FL, USA"
b7b6c516-70cc-443a-aec9-f97ae4333152,Falcon 9 Block 5 | Starlink Group 17-7,2025-08-30 04:59:14+00:00,Launch Successful,Falcon 9 Block 5,Starlink,Space Launch Complex 4E,"Vandenberg SFB, CA, USA"
a2f73993-79f6-4228-bebc-0ada6840e503,Falcon 9 Block 5 | Starlink Group 10-11,2025-08-28 08:12:00+00:00,Launch Successful,Falcon 9 Block 5,Starlink,Launch Complex 39A,"Kennedy Space Center, FL, USA"
1ba21ab5-9f23-4709-bf78-991831aee638,Falcon 9 Block 5 | Starlink Group 10-56,2025-08-27 11:10:40+00:00,Launch Successful,Falcon 9 Block 5,Starlink,Space Launch Complex 40,"Cape Canaveral SFS, FL, USA"
cad4ded9-6f24-4b6c-b4ed-b5dca4613cdd,Falcon 9 Block 5 | NAOS,2025-08-26 18:53:41+00:00,Launch Successful,Falcon 9 Block 5,Commercial / Other,Space Launch Complex 4E,"Vandenberg SFB, CA, USA"
e8e93778-657c-401c-9c88-3cd4c7c45c9d,Falcon 9 Block 5 | Dragon CRS-2 SpX-33,2025-08-24 06:45:36+00:00,Launch Successful,Falcon 9 Block 5,Crew / Human Spaceflight,Space Launch Complex 40,"Cape Canaveral SFS, FL, USA"
80af8d63-64aa-4d16-9abd-bdbe167cecb9,Falcon 9 Block 5 | Starlink Group 17-6,2025-08-22 17:04:49+00:00,Launch Successful,Falcon 9 Block 5,Starlink,Space Launch Complex 4E,"Vandenberg SFB, CA, USA"
2d5f2335-c3c2-4306-9dde-8ec37f348ccf,Falcon 9 Block 5 | OTV-8 (X-37B) (USSF-36),2025-08-22 03:50:00+00:00,Launch Successful,Falcon 9 Block 5,Government / National Security,Launch Complex 39A,"Kennedy Space Center, FL, USA"
d66bb4a0-cb32-45d8-81ba-d86e43dd3eb2,Falcon 9 Block 5 | Starlink Group 17-5,2025-08-18 16:26:49+00:00,Launch Successful,Falcon 9 Block 5,Starlink,Space Launch Complex 4E,"Vandenberg SFB, CA, USA"
e369a238-2746-4400-9396-62e8b7a660c5,Falcon 9 Block 5 | Starlink Group 10-20,2025-08-14 12:29:30+00:00,Launch Successful,Falcon 9 Block 5,Starlink,Space Launch Complex 40,"Cape Canaveral SFS, FL, USA"
258dd7cc-3e26-45bd-ac48-b58f8a501fb3,Falcon 9 Block 5 | Starlink Group 17-4,2025-08-14 05:05:37+00:00,Launch Successful,Falcon 9 Block 5,Starlink,Space Launch Complex 4E,"Vandenberg SFB, CA, USA"
594ae0c5-2039-4a1a-a6be-7b0940b2ed2c,Falcon 9 Block 5 | Amazon Leo (KF-02),2025-08-11 12:35:00+00:00,Launch Successful,Falcon 9 Block 5,Commercial / Other,Space Launch Complex 40,"Cape Canaveral SFS, FL, USA"
ebaf6c77-6f86-4d54-bf4e-137d0dc2c235,Falcon 9 Block 5 | Starlink Group 10-30,2025-08-04 07:57:50+00:00,Launch Successful,Falcon 9 Block 5,Starlink,Space Launch Complex 40,"Cape Canaveral SFS, FL, USA"
88b4b179-c4ed-4bd1-868d-ced568a2342a,Falcon 9 Block 5 | Crew-11,2025-08-01 15:43:42+00:00,Launch Successful,Falcon 9 Block 5,Crew / Human Spaceflight,Launch Complex 39A,"Kennedy Space Center, FL, USA"
77260245-22c9-4a05-8df6-af7441206c83,Falcon 9 Block 5 | Starlink Group 13-4,2025-07-31 18:35:09+00:00,Launch Successful,Falcon 9 Block 5,Starlink,Space Launch Complex 4E,"Vandenberg SFB, CA, USA"
760cea4c-78f9-4b98-83a5-231fc098c5ab,Falcon 9 Block 5 | Starlink Group 10-29,2025-07-30 03:37:50+00:00,Launch Successful,Falcon 9 Block 5,Starlink,Space Launch Complex 40,"Cape Canaveral SFS, FL, USA"
a483028f-2dda-447b-bacd-bcb534903074,Falcon 9 Block 5 | Starlink Group 17-2,2025-07-27 04:31:09+00:00,Launch Successful,Falcon 9 Block 5,Starlink,Space Launch Complex 4E,"Vandenberg SFB, CA, USA"
d4eba3cb-9474-41f9-9618-a90d1c0b7025,Falcon 9 Block 5 | Starlink Group 10-26,2025-07-26 09:01:40+00:00,Launch Successful,Falcon 9 Block 5,Starlink,Space Launch Complex 40,"Cape Canaveral SFS, FL, USA"
c1dc33ba-c9cc-4c1d-ad9f-120096f60be3,Falcon 9 Block 5 | TRACERS,2025-07-23 18:13:00+00:00,Launch Successful,Falcon 9 Block 5,Commercial / Other,Space Launch Complex 4E,"Vandenberg SFB, CA, USA"
5221eb56-ccb1-498c-a757-89e34cc099d7,Falcon 9 Block 5 | O3b mPower 9-10,2025-07-22 21:12:00+00:00,Launch Successful,Falcon 9 Block 5,Commercial / Other,Space Launch Complex 40,"Cape Canaveral SFS, FL, USA"
9f1f16e9-909b-494e-bed7-e44ec3ec66d9,Falcon 9 Block 5 | Starlink Group 17-3,2025-07-19 03:52:59+00:00,Launch Successful,Falcon 9 Block 5,Starlink,Space Launch Complex 4E,"Vandenberg SFB, CA, USA"
fa8460de-5bbc-42fe-8702-47bf5dde5442,Falcon 9 Block 5 | Amazon Leo (KF-01),2025-07-16 06:30:00+00:00,Launch Successful,Falcon 9 Block 5,Commercial / Other,Space Launch Complex 40,"Cape Canaveral SFS, FL, USA"
8a06f398-67af-409e-9fac-8de4ef3a42c4,Falcon 9 Block 5 | Starlink Group 15-2,2025-07-16 02:05:20+00:00,Launch Successful,Falcon 9 Block 5,Starlink,Space Launch Complex 4E,"Vandenberg SFB, CA, USA"
d54113f9-985e-4e40-a7e7-dbeb07b85b44,Falcon 9 Block 5 | Dror-1,2025-07-13 05:04:00+00:00,Launch Successful,Falcon 9 Block 5,Commercial / Other,Space Launch Complex 40,"Cape Canaveral SFS, FL, USA"
017fa05c-4225-44f1-81f4-94a559547238,Falcon 9 Block 5 | Starlink Group 10-28,2025-07-08 08:21:00+00:00,Launch Successful,Falcon 9 Block 5,Starlink,Space Launch Complex 40,"Cape Canaveral SFS, FL, USA"
17500639-e28a-429b-a8cb-02c3f47b3379,Falcon 9 Block 5 | Starlink Group 10-25,2025-07-02 06:28:10+00:00,Launch Successful,Falcon 9 Block 5,Starlink,Space Launch Complex 40,"Cape Canaveral SFS, FL, USA"
a6317760-1c15-4064-8b1f-fc3f68882a77,Falcon 9 Block 5 | MTG-S1,2025-07-01 21:04:00+00:00,Launch Successful,Falcon 9 Block 5,Commercial / Other,Launch Complex 39A,"Kennedy Space Center, FL, USA"
903b888d-7633-4104-9db3-ed3e5263759c,Falcon 9 Block 5 | Starlink Group 15-7,2025-06-28 17:13:00+00:00,Launch Successful,Falcon 9 Block 5,Starlink,Space Launch Complex 4E,"Vandenberg SFB, CA, USA"
6eec6708-ec59-4e83-94a9-3f861594bb0e,Falcon 9 Block 5 | Starlink Group 10-34,2025-06-28 04:26:00+00:00,Launch Successful,Falcon 9 Block 5,Starlink,Space Launch Complex 40,"Cape Canaveral SFS, FL, USA"
bf1ba689-89cb-4ca5-9a10-2187cbec279b,Falcon 9 Block 5 | Starlink Group 10-16,2025-06-25 19:54:50+00:00,Launch Successful,Falcon 9 Block 5,Starlink,Space Launch Complex 40,"Cape Canaveral SFS, FL, USA"
0805af04-c2ea-4750-9eb4-f24f89eeb5d6,Falcon 9 Block 5 | Axiom Space Mission 4,2025-06-25 06:31:52+00:00,Launch Successful,Falcon 9 Block 5,Crew / Human Spaceflight,Launch Complex 39A,"Kennedy Space Center, FL, USA"
0d3c2ff0-3b31-4066-8b33-5759b6866c39,Falcon 9 Block 5 | Transporter 14 (Dedicated SSO Rideshare),2025-06-23 21:25:30+00:00,Launch Successful,Falcon 9 Block 5,Rideshare,Space Launch Complex 4E,"Vandenberg SFB, CA, USA"
f78364d9-3c60-4c72-a410-84a499233db0,Falcon 9 Block 5 | Starlink Group 10-23,2025-06-23 05:58:30+00:00,Launch Successful,Falcon 9 Block 5,Starlink,Space Launch Complex 40,"Cape Canaveral SFS, FL, USA"
35c0c65c-3077-45e8-a374-790f7d202ccb,Falcon 9 Block 5 | Starlink Group 10-18,2025-06-18 05:55:10+00:00,Launch Successful,Falcon 9 Block 5,Starlink,Space Launch Complex 40,"Cape Canaveral SFS, FL, USA"
b9c7d6a5-49cc-4ce2-b1ef-1a4f3d049658,Falcon 9 Block 5 | Starlink Group 15-9,2025-06-17 03:36:50+00:00,Launch Successful,Falcon 9 Block 5,Starlink,Space Launch Complex 4E,"Vandenberg SFB, CA, USA"
f52bce97-24cc-4ee5-9140-480c68bd65cf,Falcon 9 Block 5 | Starlink Group 12-26,2025-06-13 15:29:00+00:00,Launch Successful,Falcon 9 Block 5,Starlink,Space Launch Complex 40,"Cape Canaveral SFS, FL, USA"
20f57212-6c6c-45c9-ba80-b4f90a470c7c,Falcon 9 Block 5 | Starlink Group 15-6,2025-06-13 01:54:50+00:00,Launch Successful,Falcon 9 Block 5,Starlink,Space Launch Complex 4E,"Vandenberg SFB, CA, USA"
e084e9ae-5d37-4c4c-b6a9-1bc6047086f3,Falcon 9 Block 5 | Starlink Group 12-24,2025-06-10 13:05:40+00:00,Launch Successful,Falcon 9 Block 5,Starlink,Space Launch Complex 40,"Cape Canaveral SFS, FL, USA"
fb36a6be-e8e1-4bb9-9833-7cf98aa91d78,Falcon 9 Block 5 | Starlink Group 15-8,2025-06-08 14:20:10+00:00,Launch Successful,Falcon 9 Block 5,Starlink,Space Launch Complex 4E,"Vandenberg SFB, CA, USA"
b3f7dd08-1e48-498c-8fcb-193b8d54ed6b,Falcon 9 Block 5 | Sirius SXM-10,2025-06-07 04:54:00+00:00,Launch Successful,Falcon 9 Block 5,Commercial / Other,Space Launch Complex 40,"Cape Canaveral SFS, FL, USA"
93f37c4a-f5d5-4c5d-b21a-a618c8540918,Falcon 9 Block 5 | Starlink Group 11-22,2025-06-04 23:40:30+00:00,Launch Successful,Falcon 9 Block 5,Starlink,Space Launch Complex 4E,"Vandenberg SFB, CA, USA"
0c4546c7-80f2-4a0b-8580-f9f62767e326,Falcon 9 Block 5 | Starlink Group 12-19,2025-06-03 04:43:40+00:00,Launch Successful,Falcon 9 Block 5,Starlink,Space Launch Complex 40,"Cape Canaveral SFS, FL, USA"
53264b64-3f01-4745-a900-f5596c0e4ef8,Falcon 9 Block 5 | Starlink Group 11-18,2025-05-31 20:10:00+00:00,Launch Successful,Falcon 9 Block 5,Starlink,Space Launch Complex 4E,"Vandenberg SFB, CA, USA"
7abd2e55-aee8-42f5-8eb2-b44dfda45708,Falcon 9 Block 5 | GPS III SV08,2025-05-30 17:37:59+00:00,Launch Successful,Falcon 9 Block 5,Government / National Security,Space Launch Complex 40,"Cape Canaveral SFS, FL, USA"
1c2d7f7c-20d1-4764-8be5-f5e651e6724e,Falcon 9 Block 5 | Starlink Group 10-32,2025-05-28 13:30:00+00:00,Launch Successful,Falcon 9 Block 5,Starlink,Launch Complex 39A,"Kennedy Space Center, FL, USA"
02e56635-63a6-4abc-9f27-1e30f23bc7e1,Falcon 9 Block 5 | Starlink Group 17-1,2025-05-27 16:57:15+00:00,Launch Successful,Falcon 9 Block 5,Starlink,Space Launch Complex 4E,"Vandenberg SFB, CA, USA"
2f3402d8-998f-4659-a5f6-ced132098d2f,Falcon 9 Block 5 | Starlink Group 12-22,2025-05-24 17:19:10+00:00,Launch Successful,Falcon 9 Block 5,Starlink,Space Launch Complex 40,"Cape Canaveral SFS, FL, USA"
b37179f7-1d22-4398-bd58-1d50d9d58344,Falcon 9 Block 5 | Starlink Group 11-16,2025-05-23 22:32:20+00:00,Launch Successful,Falcon 9 Block 5,Starlink,Space Launch Complex 4E,"Vandenberg SFB, CA, USA"
38782ad8-6826-4594-bcca-ddcee8ff25e4,Falcon 9 Block 5 | Starlink Group 12-15,2025-05-21 03:19:10+00:00,Launch Successful,Falcon 9 Block 5,Starlink,Space Launch Complex 40,"Cape Canaveral SFS, FL, USA"
17b4ef9c-7ee9-4a2a-a57e-dd973ecf573b,Falcon 9 Block 5 | Starlink Group 15-5,2025-05-16 13:43:50+00:00,Launch Successful,Falcon 9 Block 5,Starlink,Space Launch Complex 4E,"Vandenberg SFB, CA, USA"
05eef4ad-acc0-490d-822e-ce1c98f37c11,Falcon 9 Block 5 | Starlink Group 6-67,2025-05-14 16:38:50+00:00,Launch Successful,Falcon 9 Block 5,Starlink,Space Launch Complex 40,"Cape Canaveral SFS, FL, USA"
1166593d-ea03-42eb-b44d-80d7bd09c39a,Falcon 9 Block 5 | Starlink Group 6-83,2025-05-13 05:02:20+00:00,Launch Successful,Falcon 9 Block 5,Starlink,Launch Complex 39A,"Kennedy Space Center, FL, USA"
0ab25471-b026-4252-93ab-89d91c1a7f4d,Falcon 9 Block 5 | Starlink Group 15-4,2025-05-13 01:15:10+00:00,Launch Successful,Falcon 9 Block 5,Starlink,Space Launch Complex 4E,"Vandenberg SFB, CA, USA"
ebed9e27-bbd3-4c9c-a254-100ef978dd85,Falcon 9 Block 5 | Starlink Group 6-91,2025-05-10 06:28:00+00:00,Launch Successful,Falcon 9 Block 5,Starlink,Space Launch Complex 40,"Cape Canaveral SFS, FL, USA"
7b685ef7-f610-413f-bd4a-cc58aed97be2,Falcon 9 Block 5 | Starlink Group 15-3,2025-05-10 00:19:50+00:00,Launch Successful,Falcon 9 Block 5,Starlink,Space Launch Complex 4E,"Vandenberg SFB, CA, USA"
d5e8b971-0138-42d7-a6ba-7d43bf529d5e,Falcon 9 Block 5 | Starlink Group 6-93,2025-05-07 01:17:20+00:00,Launch Successful,Falcon 9 Block 5,Starlink,Space Launch Complex 40,"Cape Canaveral SFS, FL, USA"
8ffb4866-43c9-46c1-aaac-05bd37891b0a,Falcon 9 Block 5 | Starlink Group 6-84,2025-05-04 08:54:40+00:00,Launch Successful,Falcon 9 Block 5,Starlink,Launch Complex 39A,"Kennedy Space Center, FL, USA"
1a105ccb-e59f-48e8-b853-c424bd8cc699,Falcon 9 Block 5 | Starlink Group 6-75,2025-05-02 01:51:10+00:00,Launch Successful,Falcon 9 Block 5,Starlink,Space Launch Complex 40,"Cape Canaveral SFS, FL, USA"
306fbca9-d41b-44fa-b6aa-f14a7e3b887d,Falcon 9 Block 5 | Starlink Group 12-10,2025-04-29 02:34:10+00:00,Launch Successful,Falcon 9 Block 5,Starlink,Launch Complex 39A,"Kennedy Space Center, FL, USA"
b1605acf-4f76-4c80-9d3c-6d856dbd8a76,Falcon 9 Block 5 | Starlink Group 11-9,2025-04-28 20:42:30+00:00,Launch Successful,Falcon 9 Block 5,Starlink,Space Launch Complex 4E,"Vandenberg SFB, CA, USA"
8bfe9ea6-71b9-4642-be1c-c87c098e480b,Falcon 9 Block 5 | Starlink Group 12-23,2025-04-28 02:09:40+00:00,Launch Successful,Falcon 9 Block 5,Starlink,Space Launch Complex 40,"Cape Canaveral SFS, FL, USA"
a4f7594c-1391-4cfe-9c2b-f3abc59c3eca,Falcon 9 Block 5 | Starlink Group 6-74,2025-04-25 01:52:40+00:00,Launch Successful,Falcon 9 Block 5,Starlink,Space Launch Complex 40,"Cape Canaveral SFS, FL, USA"
affb557b-fd5d-4a27-b33e-5e37d03099e8,Falcon 9 Block 5 | Bandwagon 3 (Dedicated Mid-Inclination Rideshare),2025-04-22 00:48:34+00:00,Launch Successful,Falcon 9 Block 5,Rideshare,Space Launch Complex 40,"Cape Canaveral SFS, FL, USA"
6f25718d-40d8-4c74-be30-b70674a0dfb3,Falcon 9 Block 5 | Dragon CRS-2 SpX-32,2025-04-21 08:15:45+00:00,Launch Successful,Falcon 9 Block 5,Crew / Human Spaceflight,Launch Complex 39A,"Kennedy Space Center, FL, USA"
121ae1a6-dfff-4f31-9111-7841c2f09e86,Falcon 9 Block 5 | NROL-145,2025-04-20 12:29:00+00:00,Launch Successful,Falcon 9 Block 5,Government / National Security,Space Launch Complex 4E,"Vandenberg SFB, CA, USA"
af19169f-5738-42b4-be80-bd583293c58f,Falcon 9 Block 5 | Starlink Group 6-73,2025-04-14 04:00:10+00:00,Launch Successful,Falcon 9 Block 5,Starlink,Space Launch Complex 40,"Cape Canaveral SFS, FL, USA"
cfe2177c-6ff0-4ccb-95d5-c8be3510ea65,Falcon 9 Block 5 | Starlink Group 12-17,2025-04-13 00:53:30+00:00,Launch Successful,Falcon 9 Block 5,Starlink,Launch Complex 39A,"Kennedy Space Center, FL, USA"
88675d6b-d504-4aa6-9175-69a8610a40dd,Falcon 9 Block 5 | NROL-192,2025-04-12 12:25:00+00:00,Launch Successful,Falcon 9 Block 5,Government / National Security,Space Launch Complex 4E,"Vandenberg SFB, CA, USA"
505662c5-fad1-485c-9e65-b72431443c74,Falcon 9 Block 5 | Starlink Group 11-11,2025-04-07 23:06:10+00:00,Launch Successful,Falcon 9 Block 5,Starlink,Space Launch Complex 4E,"Vandenberg SFB, CA, USA"
c6a16e97-3191-49af-af18-5d2111b2dd26,Falcon 9 Block 5 | Starlink Group 6-72,2025-04-06 03:07:20+00:00,Launch Successful,Falcon 9 Block 5,Starlink,Space Launch Complex 40,"Cape Canaveral SFS, FL, USA"
